"Stage","FAI","Data"
"trail_2","FAI67","78.72823"
"trail_2","FAI68","77.0152"
"trail_2","FAI69","72.76703"
"trail_2","FAI70","44.5801"
"trail_2","FAI71","2.39994"
"trail_2","FAI43","1.11181"
"trail_2","SourceSheet","data4"
"trail_2","FAI1",NA
"trail_2","FAI2",NA
"trail_2","FAI4",NA
"trail_2","FAI5",NA
"trail_2","startTime","1899-12-31 00:57:08.3"
"trail_2","bin","23"
"trail_2","fixture1","#103"
"trail_2","fixture","#113"
"trail_2","FAI3_1","0.06481"
"trail_2","FAI3_2","0.06269"
"trail_2","FAI3_3","0.06276"
"trail_2","FAI3_4","0.06646"
"trail_2","FAI3_5","0.06684"
"trail_2","FAI3_6","0.06796"
"trail_2","FAI7","0.1155"
"trail_2","FAI44","0.03151"
"trail_2","FAI45","0.06308"
"trail_2","FAI72_T3A","0.05618"
"trail_2","FAI72_T3B","0.09843"
"trail_2","FAI72_T4A","0.06013"
"trail_2","FAI72_T4B","0.08269"
"trail_2","FAI72_T9A","0.06578"
"trail_2","FAI72_T9B","0.06139"
"trail_2","FAI73_T12","0.1356"
"trail_2","FAI73_T1","0.15772"
"trail_2","FAI73_T2A","0.16841"
"trail_2","FAI73_T2B","0.16231"
"trail_2","FAI73_T5A","0.15877"
"trail_2","FAI73_T5B","0.20674"
"trail_2","FAI73_T6","0.13622"
"trail_2","FAI73_T7A","0.13953"
"trail_2","FAI73_T7B","0.14516"
"trail_2","FAI73_T7C","0.16099"
"trail_2","FAI73_T10A","0.15333"
"trail_2","FAI73_T10B","0.17308"
"trail_2","FAI73_T11","0.14496"
"trail_2","FAI72DOE_1","8.1930000000000003E-2"
"trail_2","FAI72DOE_2","0.08041"
"trail_2","FAI72DOE_3","0.07951"
"trail_2","FAI73DOE_1","0.1492"
"trail_2","FAI73DOE_2","0.18792"
"trail_2","FAI73DOE_3","0.15584"
"trail_2","FAI73DOE_4","0.15806"
"trail_2","FAI73DOE_5","0.17981"
"trail_2","FAI73DOE_6","0.16112"
"trail_2","FAI73DOE_7","0.15021"
"trail_2","FAI73DOE_8","0.18033"
"trail_2","FAI73DOE_9","0.17952"
"trail_2","FAI73DOE_10","0.18831"
"trail_2","FAI73DOE_11","0.21482"
"trail_2","FAI73DOE_12","0.17162"
"trail_2","FAI16","40.4345"
"trail_2","FAI17","34.05111"
"trail_2","FAI19","23.20365"
"trail_2","FAI21","20.61909"
"trail_2","FAI22","12.55988"
"trail_2","FAI23","0.39886"
"trail_2","FAI24","4.47054"
"trail_2","FAI25","121.31102"
"trail_2","FAI26","115.37517"
"trail_2","FAI27","113.58747"
"trail_2","FAI28","111.07045"
"trail_2","FAI30","2.68031"
"trail_2","FAI31","0.65757"
"trail_2","FAI33","84.16216"
"trail_2","FAI34","80.54919"
"trail_2","FAI35","71.19209"
"trail_2","FAI36","62.46735"
"trail_2","FAI37","56.32786"
"trail_2","FAI38","3.91966"
"trail_2","FAI39","1.17006"
"trail_2","FAI40","42.75063"
"trail_2","FAI41","4.22155"
"trail_2","FAI42","13.87719"
"trail_2","FAI10_1","18.0716"
"trail_2","FAI10_2","18.05895"
"trail_2","FAI10_3","18.06409"
"trail_2","FAI11_1","3.01552"
"trail_2","FAI11_2","2.98009"
"trail_2","FAI11_3","2.93288"
"trail_2","FAI12","29.42435"
"trail_2","FAI13","15.04321"
"trail_2","FAI14","13.96105"
"trail_2","FAI15","43.34333"
"trail_2","FAI18","24.9977"
"trail_2","FAI20","22.20203"
"trail_2","FAI29","109.15675"
"trail_2","FAI32","85.8505"
"trail_2","FAI47","5.73513"
"trail_2","FAI48","17.63198"
"trail_2","FAI49","92.55927"
"trail_2","FAI50","115.24761"
"trail_2","FAI51","107.63226"
"trail_2","FAI52","81.41107"
"trail_2","FAI53","76.95553"
"trail_2","FAI54","68.41531"
"trail_2","FAI55_1","15.76975"
"trail_2","FAI55_2","15.78402"
"trail_2","FAI56","122.79472"
"trail_2","FAI57","116.99947"
"trail_2","FAI58","42.13145"
"trail_2","FAI59","43.34606"
"trail_2","FAI61","115.93101"
"trail_2","FAI62","109.16579"
"trail_2","FAI63","28.48571"
"trail_2","FAI64","45.14712"
"trail_2","FAI65","44.56958"
"trail_2","FAI66","41.25396"
"trail_2","FAI67","78.77041"
"trail_2","FAI68","77.04848"
"trail_2","FAI69","72.80868"
"trail_2","FAI70","44.57233"
"trail_2","FAI71","2.40757"
"trail_2","FAI43","1.08918"
"trail_2","SourceSheet","data4"
"trail_2","FAI1",NA
"trail_2","FAI2",NA
"trail_2","FAI4",NA
"trail_2","FAI5",NA
"trail_2","startTime","1899-12-31 00:57:04.2"
"trail_2","bin","24"
"trail_2","fixture1","#104"
"trail_2","fixture","#114"
"trail_2","FAI3_1","0.06142"
"trail_2","FAI3_2","0.05814"
"trail_2","FAI3_3","0.05722"
"trail_2","FAI3_4","0.04887"
"trail_2","FAI3_5","0.0508"
"trail_2","FAI3_6","0.05093"
"trail_2","FAI7","0.18783"
"trail_2","FAI44","0.01654"
"trail_2","FAI45","0.08337"
"trail_2","FAI72_T3A","0.00418"
"trail_2","FAI72_T3B","0.0386"
"trail_2","FAI72_T4A","0.00965"
"trail_2","FAI72_T4B","0.00551"
"trail_2","FAI72_T9A","0.00769"
"trail_2","FAI72_T9B","0.03235"
"trail_2","FAI73_T12","0.10829"
"trail_2","FAI73_T1","0.11621"
"trail_2","FAI73_T2A","0.12963"
"trail_2","FAI73_T2B","0.07228"
"trail_2","FAI73_T5A","0.1559"
"trail_2","FAI73_T5B","0.19731"
"trail_2","FAI73_T6","0.11613"
"trail_2","FAI73_T7A","0.12492"
"trail_2","FAI73_T7B","0.09421"
"trail_2","FAI73_T7C","0.13991"
"trail_2","FAI73_T10A","0.1789"
"trail_2","FAI73_T10B","0.14835"
"trail_2","FAI73_T11","0.12375"
"trail_2","FAI72DOE_1","3.4470000000000001E-2"
"trail_2","FAI72DOE_2","0.03669"
"trail_2","FAI72DOE_3","0.05394"
"trail_2","FAI73DOE_1","0.15149"
"trail_2","FAI73DOE_2","0.23055"
"trail_2","FAI73DOE_3","0.13647"
"trail_2","FAI73DOE_4","0.13639"
"trail_2","FAI73DOE_5","0.14596"
"trail_2","FAI73DOE_6","0.16051"
"trail_2","FAI73DOE_7","0.14154"
"trail_2","FAI73DOE_8","0.16784"
"trail_2","FAI73DOE_9","0.15121"
"trail_2","FAI73DOE_10","0.18768"
"trail_2","FAI73DOE_11","0.24549"
"trail_2","FAI73DOE_12","0.17119"
"trail_2","FAI16","40.40709"
"trail_2","FAI17","33.99871"
"trail_2","FAI19","23.13619"
"trail_2","FAI21","20.61594"
"trail_2","FAI22","12.38066"
"trail_2","FAI23","0.43102"
"trail_2","FAI24","4.49415"
"trail_2","FAI25","121.27515"
"trail_2","FAI26","115.34374"
"trail_2","FAI27","113.54892"
"trail_2","FAI28","111.04788"
"trail_2","FAI30","2.70024"
"trail_2","FAI31","0.66759"
"trail_2","FAI33","84.14807"
"trail_2","FAI34","80.51722"
"trail_2","FAI35","71.17491"
"trail_2","FAI36","62.4142"
"trail_2","FAI37","56.27226"
"trail_2","FAI38","3.81944"
"trail_2","FAI39","1.1163"
"trail_2","FAI40","42.75482"
"trail_2","FAI41","4.22183"
"trail_2","FAI42","13.88552"
"trail_2","FAI10_1","18.06774"
"trail_2","FAI10_2","18.05763"
"trail_2","FAI10_3","18.05431"
"trail_2","FAI11_1","3.01317"
"trail_2","FAI11_2","2.97949"
"trail_2","FAI11_3","2.96885"
"trail_2","FAI12","29.43084"
"trail_2","FAI13","15.03607"
"trail_2","FAI14","13.96407"
"trail_2","FAI15","43.38207"
"trail_2","FAI18","25.01278"
"trail_2","FAI20","22.21103"
"trail_2","FAI29","109.14126"
"trail_2","FAI32","85.8439"
"trail_2","FAI47","5.73342"
"trail_2","FAI48","17.63889"
"trail_2","FAI49","92.55397"
"trail_2","FAI50","115.19577"
"trail_2","FAI51","107.63261"
"trail_2","FAI52","81.40873"
"trail_2","FAI53","76.95484"
"trail_2","FAI54","68.419"
"trail_2","FAI55_1","15.76665"
"trail_2","FAI55_2","15.78456"
"trail_2","FAI56","122.7814"
"trail_2","FAI57","116.94672"
"trail_2","FAI58","42.1553"
"trail_2","FAI59","43.3861"
"trail_2","FAI61","115.91882"
"trail_2","FAI62","109.15251"
"trail_2","FAI63","28.4607"
"trail_2","FAI64","45.15656"
"trail_2","FAI65","44.57646"
"trail_2","FAI66","41.23032"
"trail_2","FAI67","78.726"
"trail_2","FAI68","77.01623"
"trail_2","FAI69","72.76716"
"trail_2","FAI70","44.57696"
"trail_2","FAI71","2.41001"
"trail_2","FAI43","1.09328"
"trail_2","SourceSheet","data4"
"trail_2","FAI1",NA
"trail_2","FAI2",NA
"trail_2","FAI4",NA
"trail_2","FAI5",NA
"trail_2","startTime","1899-12-31 00:57:26.7"
"trail_2","bin","25"
"trail_2","fixture1","#103"
"trail_2","fixture","#113"
"trail_2","FAI3_1","0.06056"
"trail_2","FAI3_2","0.06195"
"trail_2","FAI3_3","0.06223"
"trail_2","FAI3_4","0.06553"
"trail_2","FAI3_5","0.07013"
"trail_2","FAI3_6","0.0687"
"trail_2","FAI7","0.13269"
"trail_2","FAI44","0.02769"
"trail_2","FAI45","0.07539"
"trail_2","FAI72_T3A","0.05589"
"trail_2","FAI72_T3B","0.09449"
"trail_2","FAI72_T4A","0.06239"
"trail_2","FAI72_T4B","0.08739"
"trail_2","FAI72_T9A","0.06738"
"trail_2","FAI72_T9B","0.06596"
"trail_2","FAI73_T12","0.11551"
"trail_2","FAI73_T1","0.15636"
"trail_2","FAI73_T2A","0.17529"
"trail_2","FAI73_T2B","0.16151"
"trail_2","FAI73_T5A","0.14948"
"trail_2","FAI73_T5B","0.20888"
"trail_2","FAI73_T6","0.13001"
"trail_2","FAI73_T7A","0.13701"
"trail_2","FAI73_T7B","0.14883"
"trail_2","FAI73_T7C","0.16539"
"trail_2","FAI73_T10A","0.16478"
"trail_2","FAI73_T10B","0.1725"
"trail_2","FAI73_T11","0.14487"
"trail_2","FAI72DOE_1","6.6369999999999998E-2"
"trail_2","FAI72DOE_2","0.0796"
"trail_2","FAI72DOE_3","0.07696"
"trail_2","FAI73DOE_1","0.13305"
"trail_2","FAI73DOE_2","0.19539"
"trail_2","FAI73DOE_3","0.15635"
"trail_2","FAI73DOE_4","0.15986"
"trail_2","FAI73DOE_5","0.18327"
"trail_2","FAI73DOE_6","0.15177"
"trail_2","FAI73DOE_7","0.14913"
"trail_2","FAI73DOE_8","0.1581"
"trail_2","FAI73DOE_9","0.14209"
"trail_2","FAI73DOE_10","0.177"
"trail_2","FAI73DOE_11","0.21656"
"trail_2","FAI73DOE_12","0.16672"
"trail_2","FAI16","40.43682"
"trail_2","FAI17","34.05264"
"trail_2","FAI19","23.17358"
"trail_2","FAI21","20.58481"
"trail_2","FAI22","12.56914"
"trail_2","FAI23","0.40053"
"trail_2","FAI24","4.47442"
"trail_2","FAI25","121.27855"
"trail_2","FAI26","115.34115"
"trail_2","FAI27","113.54345"
"trail_2","FAI28","111.05268"
"trail_2","FAI30","2.68091"
"trail_2","FAI31","0.66554"
"trail_2","FAI33","84.13187"
"trail_2","FAI34","80.50726"
"trail_2","FAI35","71.15146"
"trail_2","FAI36","62.41251"
"trail_2","FAI37","56.28172"
"trail_2","FAI38","3.87588"
"trail_2","FAI39","1.26552"
"trail_2","FAI40","42.75525"
"trail_2","FAI41","4.22197"
"trail_2","FAI42","13.89081"
"trail_2","FAI10_1","18.06868"
"trail_2","FAI10_2","18.05686"
"trail_2","FAI10_3","18.05495"
"trail_2","FAI11_1","3.01349"
"trail_2","FAI11_2","2.97979"
"trail_2","FAI11_3","2.9531"
"trail_2","FAI12","29.4273"
"trail_2","FAI13","15.03902"
"trail_2","FAI14","13.9661"
"trail_2","FAI15","43.36874"
"trail_2","FAI18","25.01377"
"trail_2","FAI20","22.21506"
"trail_2","FAI29","109.15116"
"trail_2","FAI32","85.84599"
"trail_2","FAI47","5.73492"
"trail_2","FAI48","17.64329"
"trail_2","FAI49","92.55978"
"trail_2","FAI50","115.20659"
"trail_2","FAI51","107.63629"
"trail_2","FAI52","81.41418"
"trail_2","FAI53","76.95646"
"trail_2","FAI54","68.41843"
"trail_2","FAI55_1","15.76236"
"trail_2","FAI55_2","15.77873"
"trail_2","FAI56","122.79299"
"trail_2","FAI57","116.9557"
"trail_2","FAI58","42.1498"
"trail_2","FAI59","43.37146"
"trail_2","FAI61","115.92672"
"trail_2","FAI62","109.16172"
"trail_2","FAI63","28.48968"
"trail_2","FAI64","45.15968"
"trail_2","FAI65","44.582"
"trail_2","FAI66","41.25423"
"trail_2","FAI67","78.72653"
"trail_2","FAI68","77.01441"
"trail_2","FAI69","72.76573"
"trail_2","FAI70","44.58295"
"trail_2","FAI71","2.40422"
"trail_2","FAI43","1.10355"
"trail_2","SourceSheet","data4"
"trail_2","FAI1",NA
"trail_2","FAI2",NA
"trail_2","FAI4",NA
"trail_2","FAI5",NA
"trail_2","startTime","1899-12-31 00:57:22.6"
"trail_2","bin","26"
"trail_2","fixture1","#104"
"trail_2","fixture","#114"
"trail_2","FAI3_1","0.05808"
"trail_2","FAI3_2","0.05801"
"trail_2","FAI3_3","0.05658"
"trail_2","FAI3_4","0.04933"
"trail_2","FAI3_5","0.04972"
"trail_2","FAI3_6","0.05324"
"trail_2","FAI7","0.17047"
"trail_2","FAI44","0.03411"
"trail_2","FAI45","0.08047"
"trail_2","FAI72_T3A","0.00015"
"trail_2","FAI72_T3B","0.06355"
"trail_2","FAI72_T4A","0.0038"
"trail_2","FAI72_T4B","0.00501"
"trail_2","FAI72_T9A","0.00011"
"trail_2","FAI72_T9B","0.02454"
"trail_2","FAI73_T12","0.10311"
"trail_2","FAI73_T1","0.09071"
"trail_2","FAI73_T2A","0.14243"
"trail_2","FAI73_T2B","0.07087"
"trail_2","FAI73_T5A","0.13635"
"trail_2","FAI73_T5B","0.18992"
"trail_2","FAI73_T6","0.11963"
"trail_2","FAI73_T7A","0.12837"
"trail_2","FAI73_T7B","0.08813"
"trail_2","FAI73_T7C","0.12662"
"trail_2","FAI73_T10A","0.15828"
"trail_2","FAI73_T10B","0.11424"
"trail_2","FAI73_T11","0.12266"
"trail_2","FAI72DOE_1","5.1830000000000001E-2"
"trail_2","FAI72DOE_2","0.049"
"trail_2","FAI72DOE_3","0.05331"
"trail_2","FAI73DOE_1","0.15184"
"trail_2","FAI73DOE_2","0.22912"
"trail_2","FAI73DOE_3","0.13146"
"trail_2","FAI73DOE_4","0.14781"
"trail_2","FAI73DOE_5","0.14658"
"trail_2","FAI73DOE_6","0.16064"
"trail_2","FAI73DOE_7","0.1534"
"trail_2","FAI73DOE_8","0.14696"
"trail_2","FAI73DOE_9","0.1529"
"trail_2","FAI73DOE_10","0.18595"
"trail_2","FAI73DOE_11","0.20618"
"trail_2","FAI73DOE_12","0.17023"
"trail_2","FAI16","40.98491"
"trail_2","FAI17","33.97868"
"trail_2","FAI19","23.18734"
"trail_2","FAI21","20.64092"
"trail_2","FAI22","12.08552"
"trail_2","FAI23","0.38042"
"trail_2","FAI24","4.4546"
"trail_2","FAI25","121.27383"
"trail_2","FAI26","115.34614"
"trail_2","FAI27","113.55633"
"trail_2","FAI28","111.05301"
"trail_2","FAI30","2.66778"
"trail_2","FAI31","0.65106"
"trail_2","FAI33","84.15047"
"trail_2","FAI34","80.50838"
"trail_2","FAI35","71.167"
"trail_2","FAI36","62.37232"
"trail_2","FAI37","56.27642"
"trail_2","FAI38","3.8636"
"trail_2","FAI39","0.9652"
"trail_2","FAI40","42.77033"
"trail_2","FAI41","4.24498"
"trail_2","FAI42","13.86126"
"trail_2","FAI10_1","18.06579"
"trail_2","FAI10_2","18.0526"
"trail_2","FAI10_3","18.05121"
"trail_2","FAI11_1","3.0118"
"trail_2","FAI11_2","2.98172"
"trail_2","FAI11_3","2.97596"
"trail_2","FAI12","29.44532"
"trail_2","FAI13","15.0316"
"trail_2","FAI14","13.96665"
"trail_2","FAI15","43.40653"
"trail_2","FAI18","25.04634"
"trail_2","FAI20","22.24578"
"trail_2","FAI29","109.13977"
"trail_2","FAI32","85.84309"
"trail_2","FAI47","5.72625"
"trail_2","FAI48","17.67348"
"trail_2","FAI49","92.55172"
"trail_2","FAI50","115.20541"
"trail_2","FAI51","107.64202"
"trail_2","FAI52","81.41741"
"trail_2","FAI53","76.95004"
"trail_2","FAI54","68.42243"
"trail_2","FAI55_1","15.73103"
"trail_2","FAI55_2","15.75037"
"trail_2","FAI56","122.78313"
"trail_2","FAI57","116.95315"
"trail_2","FAI58","42.18593"
"trail_2","FAI59","43.41"
"trail_2","FAI61","115.90218"
"trail_2","FAI62","109.14986"
"trail_2","FAI63","28.51371"
"trail_2","FAI64","45.18753"
"trail_2","FAI65","44.60175"
"trail_2","FAI66","41.27895"
"trail_2","FAI67","78.7205"
"trail_2","FAI68","77.00625"
"trail_2","FAI69","72.75964"
"trail_2","FAI70","44.60294"
"trail_2","FAI71","2.37877"
"trail_2","FAI43","1.09957"
"trail_2","SourceSheet","data4"
"trail_2","FAI1",NA
"trail_2","FAI2",NA
"trail_2","FAI4",NA
"trail_2","FAI5",NA
"trail_2","startTime","1899-12-31 00:58:05.2"
"trail_2","bin","27"
"trail_2","fixture1","#103"
"trail_2","fixture","#113"
"trail_2","FAI3_1","0.06519"
"trail_2","FAI3_2","0.06112"
"trail_2","FAI3_3","0.06302"
"trail_2","FAI3_4","0.06471"
"trail_2","FAI3_5","0.06385"
"trail_2","FAI3_6","0.06797"
"trail_2","FAI7","0.13406"
"trail_2","FAI44","0.02201"
"trail_2","FAI45","0.0687"
"trail_2","FAI72_T3A","0.05705"
"trail_2","FAI72_T3B","0.09465"
"trail_2","FAI72_T4A","0.05884"
"trail_2","FAI72_T4B","0.08642"
"trail_2","FAI72_T9A","0.07025"
"trail_2","FAI72_T9B","0.07059"
"trail_2","FAI73_T12","0.12983"
"trail_2","FAI73_T1","0.15619"
"trail_2","FAI73_T2A","0.16327"
"trail_2","FAI73_T2B","0.15928"
"trail_2","FAI73_T5A","0.15554"
"trail_2","FAI73_T5B","0.21106"
"trail_2","FAI73_T6","0.14376"
"trail_2","FAI73_T7A","0.14265"
"trail_2","FAI73_T7B","0.15849"
"trail_2","FAI73_T7C","0.17052"
"trail_2","FAI73_T10A","0.16593"
"trail_2","FAI73_T10B","0.17558"
"trail_2","FAI73_T11","0.1422"
"trail_2","FAI72DOE_1","6.8610000000000004E-2"
"trail_2","FAI72DOE_2","0.06853"
"trail_2","FAI72DOE_3","0.07112"
"trail_2","FAI73DOE_1","0.14485"
"trail_2","FAI73DOE_2","0.1917"
"trail_2","FAI73DOE_3","0.15752"
"trail_2","FAI73DOE_4","0.15388"
"trail_2","FAI73DOE_5","0.16712"
"trail_2","FAI73DOE_6","0.16267"
"trail_2","FAI73DOE_7","0.16303"
"trail_2","FAI73DOE_8","0.15883"
"trail_2","FAI73DOE_9","0.16102"
"trail_2","FAI73DOE_10","0.19342"
"trail_2","FAI73DOE_11","0.21467"
"trail_2","FAI73DOE_12","0.16784"
"trail_2","FAI16","40.42199"
"trail_2","FAI17","33.90621"
"trail_2","FAI19","23.17553"
"trail_2","FAI21","20.59144"
"trail_2","FAI22","12.39439"
"trail_2","FAI23","0.41981"
"trail_2","FAI24","4.49123"
"trail_2","FAI25","121.45483"
"trail_2","FAI26","115.34331"
"trail_2","FAI27","113.55592"
"trail_2","FAI28","111.04865"
"trail_2","FAI30","2.69596"
"trail_2","FAI31","0.66925"
"trail_2","FAI33","84.13891"
"trail_2","FAI34","80.49804"
"trail_2","FAI35","71.1694"
"trail_2","FAI36","62.41605"
"trail_2","FAI37","56.26436"
"trail_2","FAI38","3.44106"
"trail_2","FAI39","1.02795"
"trail_2","FAI40","42.88854"
"trail_2","FAI41","4.21662"
"trail_2","FAI42","13.89142"
"trail_2","FAI10_1","18.06334"
"trail_2","FAI10_2","18.05812"
"trail_2","FAI10_3","18.05321"
"trail_2","FAI11_1","3.01109"
"trail_2","FAI11_2","2.98029"
"trail_2","FAI11_3","2.93173"
"trail_2","FAI12","29.44845"
"trail_2","FAI13","15.03732"
"trail_2","FAI14","13.95156"
"trail_2","FAI15","43.38391"
"trail_2","FAI18","25.01683"
"trail_2","FAI20","22.21672"
"trail_2","FAI29","109.14836"
"trail_2","FAI32","85.84626"
"trail_2","FAI47","5.73001"
"trail_2","FAI48","17.64557"
"trail_2","FAI49","92.55489"
"trail_2","FAI50","115.20837"
"trail_2","FAI51","107.63642"
"trail_2","FAI52","81.41077"
"trail_2","FAI53","76.95644"
"trail_2","FAI54","68.42122"
"trail_2","FAI55_1","15.76256"
"trail_2","FAI55_2","15.77723"
"trail_2","FAI56","122.78664"
"trail_2","FAI57","116.95836"
"trail_2","FAI58","42.15722"
"trail_2","FAI59","43.38841"
"trail_2","FAI61","115.92607"
"trail_2","FAI62","109.15575"
"trail_2","FAI63","28.46015"
"trail_2","FAI64","45.16398"
"trail_2","FAI65","44.58613"
"trail_2","FAI66","41.22929"
"trail_2","FAI67","78.7388"
"trail_2","FAI68","77.02292"
"trail_2","FAI69","72.77847"
"trail_2","FAI70","44.58835"
"trail_2","FAI71","2.4036"
"trail_2","FAI43","1.04081"
"trail_2","SourceSheet","data4"
"trail_2","FAI1",NA
"trail_2","FAI2",NA
"trail_2","FAI4",NA
"trail_2","FAI5",NA
"trail_2","startTime","1899-12-31 00:58:01.1"
"trail_2","bin","28"
"trail_2","fixture1","#104"
"trail_2","fixture","#114"
"trail_2","FAI3_1","0.06315"
"trail_2","FAI3_2","0.05904"
"trail_2","FAI3_3","0.05556"
"trail_2","FAI3_4","0.04914"
"trail_2","FAI3_5","0.04996"
"trail_2","FAI3_6","0.05363"
"trail_2","FAI7","0.18193"
"trail_2","FAI44","0.02559"
"trail_2","FAI45","0.06727"
"trail_2","FAI72_T3A","0.00535"
"trail_2","FAI72_T3B","0.02609"
"trail_2","FAI72_T4A","0.00789"
"trail_2","FAI72_T4B","0.00169"
"trail_2","FAI72_T9A","0.01402"
"trail_2","FAI72_T9B","0.03365"
"trail_2","FAI73_T12","0.11052"
"trail_2","FAI73_T1","0.08544"
"trail_2","FAI73_T2A","0.11932"
"trail_2","FAI73_T2B","0.07316"
"trail_2","FAI73_T5A","0.14289"
"trail_2","FAI73_T5B","0.18104"
"trail_2","FAI73_T6","0.11488"
"trail_2","FAI73_T7A","0.12401"
"trail_2","FAI73_T7B","0.11021"
"trail_2","FAI73_T7C","0.13543"
"trail_2","FAI73_T10A","0.16129"
"trail_2","FAI73_T10B","0.13119"
"trail_2","FAI73_T11","0.13001"
"trail_2","FAI72DOE_1","5.2569999999999999E-2"
"trail_2","FAI72DOE_2","0.05823"
"trail_2","FAI72DOE_3","0.05649"
"trail_2","FAI73DOE_1","0.15764"
"trail_2","FAI73DOE_2","0.23836"
"trail_2","FAI73DOE_3","0.13705"
"trail_2","FAI73DOE_4","0.14027"
"trail_2","FAI73DOE_5","0.15559"
"trail_2","FAI73DOE_6","0.15854"
"trail_2","FAI73DOE_7","0.16042"
"trail_2","FAI73DOE_8","0.16585"
"trail_2","FAI73DOE_9","0.14819"
"trail_2","FAI73DOE_10","0.16591"
"trail_2","FAI73DOE_11","0.18959"
"trail_2","FAI73DOE_12","0.17234"
"trail_2","FAI16","40.43131"
"trail_2","FAI17","34.02377"
"trail_2","FAI19","23.15827"
"trail_2","FAI21","20.34149"
"trail_2","FAI22","12.46779"
"trail_2","FAI23","0.41575"
"trail_2","FAI24","4.47654"
"trail_2","FAI25","121.42742"
"trail_2","FAI26","115.34227"
"trail_2","FAI27","113.54919"
"trail_2","FAI28","111.04628"
"trail_2","FAI30","2.69099"
"trail_2","FAI31","0.66199"
"trail_2","FAI33","84.15161"
"trail_2","FAI34","80.5109"
"trail_2","FAI35","71.1662"
"trail_2","FAI36","62.42464"
"trail_2","FAI37","56.27504"
"trail_2","FAI38","3.89396"
"trail_2","FAI39","1.27654"
"trail_2","FAI40","42.76895"
"trail_2","FAI41","4.22502"
"trail_2","FAI42","13.87499"
"trail_2","FAI10_1","18.06723"
"trail_2","FAI10_2","18.05518"
"trail_2","FAI10_3","18.05169"
"trail_2","FAI11_1","3.01396"
"trail_2","FAI11_2","2.97854"
"trail_2","FAI11_3","2.96669"
"trail_2","FAI12","29.42984"
"trail_2","FAI13","15.03796"
"trail_2","FAI14","13.96266"
"trail_2","FAI15","43.37699"
"trail_2","FAI18","25.02018"
"trail_2","FAI20","22.22055"
"trail_2","FAI29","109.14127"
"trail_2","FAI32","85.84359"
"trail_2","FAI47","5.73347"
"trail_2","FAI48","17.64937"
"trail_2","FAI49","92.55389"
"trail_2","FAI50","115.19727"
"trail_2","FAI51","107.63202"
"trail_2","FAI52","81.4097"
"trail_2","FAI53","76.9533"
"trail_2","FAI54","68.41812"
"trail_2","FAI55_1","15.75591"
"trail_2","FAI55_2","15.7715"
"trail_2","FAI56","122.77975"
"trail_2","FAI57","116.94626"
"trail_2","FAI58","42.15699"
"trail_2","FAI59","43.37901"
"trail_2","FAI61","115.91732"
"trail_2","FAI62","109.15183"
"trail_2","FAI63","28.4932"
"trail_2","FAI64","45.16508"
"trail_2","FAI65","44.58634"
"trail_2","FAI66","41.2565"
"trail_2","FAI67","78.71804"
"trail_2","FAI68","77.00214"
"trail_2","FAI69","72.75655"
"trail_2","FAI70","44.58949"
"trail_2","FAI71","2.39649"
"trail_2","FAI43","1.12901"
"trail_2","SourceSheet","data4"
"trail_2","FAI1",NA
"trail_2","FAI2",NA
"trail_2","FAI4",NA
"trail_2","FAI5",NA
"trail_2","startTime","1899-12-31 00:58:23.7"
"trail_2","bin","29"
"trail_2","fixture1","#103"
"trail_2","fixture","#113"
"trail_2","FAI3_1","0.05946"
"trail_2","FAI3_2","0.06358"
"trail_2","FAI3_3","0.06299"
"trail_2","FAI3_4","0.06652"
"trail_2","FAI3_5","0.06835"
"trail_2","FAI3_6","0.06887"
"trail_2","FAI7","0.12563"
"trail_2","FAI44","0.02894"
"trail_2","FAI45","0.04826"
"trail_2","FAI72_T3A","0.05625"
"trail_2","FAI72_T3B","0.09774"
"trail_2","FAI72_T4A","0.05747"
"trail_2","FAI72_T4B","0.08812"
"trail_2","FAI72_T9A","0.06646"
"trail_2","FAI72_T9B","0.06134"
"trail_2","FAI73_T12","0.13192"
"trail_2","FAI73_T1","0.15278"
"trail_2","FAI73_T2A","0.16763"
"trail_2","FAI73_T2B","0.15677"
"trail_2","FAI73_T5A","0.15953"
"trail_2","FAI73_T5B","0.19574"
"trail_2","FAI73_T6","0.14019"
"trail_2","FAI73_T7A","0.13901"
"trail_2","FAI73_T7B","0.14673"
"trail_2","FAI73_T7C","0.16355"
"trail_2","FAI73_T10A","0.16623"
"trail_2","FAI73_T10B","0.17076"
"trail_2","FAI73_T11","0.14784"
"trail_2","FAI72DOE_1","7.7520000000000006E-2"
"trail_2","FAI72DOE_2","0.07755"
"trail_2","FAI72DOE_3","0.07426"
"trail_2","FAI73DOE_1","0.14799"
"trail_2","FAI73DOE_2","0.1898"
"trail_2","FAI73DOE_3","0.15766"
"trail_2","FAI73DOE_4","0.1583"
"trail_2","FAI73DOE_5","0.17757"
"trail_2","FAI73DOE_6","0.15814"
"trail_2","FAI73DOE_7","0.15561"
"trail_2","FAI73DOE_8","0.18457"
"trail_2","FAI73DOE_9","0.17861"
